text,sentiment,film_id
některé drobnosti a poslední povídka se mi líbily jiné byly jen anekdotami a opět měl pan režisér potřebu pochlubit se vnadami své manželky mnozí se před uvedením tohoto snímku do kin obávali že půjde o waterloo spíše pro režiséra víta olmera o prohru sice nejde přesto možná film vyžadoval větší rozpočet lepší herce a možná i větší počet natáčecích dní povídkový film podle textů jež vít olmer psal do české verze playboye totiž osciluje mezi rozvedenými a převyprávěnými anekdotami pokusy o psychologické zpodobnění současných podnikatelských problémů až po úsměvnou hříčku ze života podváděného památkáře kupodivu právě tento příběh působí nejčistěji a nejkompaktněji a stojí za to kvůli němu přetrpět ony předchozí skeče hned první povídka francouzská trojkombinace vypráví poněkud povrchně o problému paničky vdané za bohatého manžela podnikatele který na ni nemá vyloženě čas a tak žena hledá rozptýlení ve chvíli kdy manžel zachrání tonoucí firmu ona v sobě najde odvahu již nebýt domácí ozdobou a zkusit si začít menší flirt bohužel možné psychologické téma je podáno stylem elle manžel na vás nemá čas zahněte mu navíc vít olmer opět podlehl pokušení obsadit do hlavní ženské role této povídky svou ženu simonu chytrovou a ukázat její vnady kdovíproč si však současně myslí že jeho žena je herečka není je dobrá gymnastka plavkyně dobře si udržuje postavu ale ve chvíli kdy pronáší hlubokomyslné psychologické myšlenky máte pocit že posloucháte cvičeného papouška z pouti druhá povídka svatozář není ničím jiným než rozvedenou anekdotou o muži jehož žena neustále žvaní a žvaní a tak se on rozhodne předstírat hluchotu v čemž mu nakonec pomůže i doktor vít olmer tento příběh ozvláštnil prolínáním s dějem z červené knihovny knihu čte další pacientka jíž pravděpodobně teče asi tak půl hodiny krev z nosu při čtení v čekárně má totiž zakrvácený tampon v nosní dírce celá paralela je natolik absurdní že skutečně působí poměrně svěže ale jen úvodních pár minut sólo na bicí třetí v pořadí je poněkud zvláštní vyprávěnka o stárnoucí manželské dvojici žijící na venkovském statku ona je slovenka on eroticky a sobecky zaměřený stárnoucí jazzový bubeník který se ani nedokáže rozhodnout zda chce k obědu houby či roštěnky oba na sebe navzájem připraví určitý naschvál překvapí je však skutečné přepadení velice zajímavě podaná povídka se však rozpadá na dvě části z níž ta druhá působí v určité chvíli poněkud neústrojně závěrečný návrat syna s jeho ženou pak je jakoby nadstavbou příběhu úplně závěrečná pointa mohla být řečena i bez této vsuvky ostrov lásky je o psychologovi amatérovi jenž u moře pomůže nepomůže kolegovi vynervovanému podnikateli který řeší problémy a vede podnik i z místa dovolené tajemství jeho manželky však vít olmer připravuje příliš dlouho doufaje že divák bude především okouzlen jugoslávským mořem pobřežím a okolními krásami závěrečné vysvětlení tak působí poněkud lacině navíc zkušenější divák je brzy vytuší sám waterloo po česku patří k nejlepší povídce tohoto filmu příběh úředníčka jemuž zahýbá atraktivní žena a dcera patří mezi dvoumetrové habány hrající košíkovou a živící se programátorstvím nejvíce upomíná na podobné postavy z filmů jako jed nebo co je vám doktore tentokrát je zde dovedně skloubena i záliba památkáře ve francouzské historii i když onen poslední gag je přece jen poněkud frivolní vůči celému ději ve všech povídkách má hlavní mužskou roli jiří krampol někdy žel působí jakoby vypadl z pořadu nikdo není dokonalý jen ty převleky a účesy se mění přitom jeho herecký projev sám o sobě není až tak špatný jen mu chybí trošička exprese navíc někdy jeho postava vyžaduje dát víc najevo své city ale krampol zůstane u osvědčených grimas či přimhouření očí z dalších rolí jistě stojí za to vyzvednou emílii vášáryovou která však přece jen začíná hrát v posledních filmech jaksi nastejno a především pak výkon oldřicha víznera jehož postava patří k nejuvěřitelnějším a nejlépe zahraným v celém filmu jeho hysterický tik s bradou patří k vrcholům niterného herectví určitě stojí za to pochválit i kameru i když některé scény a způsoby snímání či střihů rovněž výběr prostředí patří spíše k televizním ne celovečerním filmům i když působí poměrně nenápadně je skvělá i hudba souznějící jak s dějem tak atmosférou a povahou filmu dodávající švih a drive tam kde již již hrozí nuda celkové vyznění je však poněkud tristní v podstatě všechny povídky přinášejí jen jedno velké poselství muži jsou neschopní blbci a ženy záletné hysterky což může na někoho působit poněkud depresivně zvlášť když to tak necítí či má ve vztazích pohodu a klídek nehledě na to že podobné problémy byly aktuální před deseti lety a dnes působí poněkud cize inu svět se točí dál a v poslední době se vztahy mění rychleji než se povídky z playboye stihnou dostat na filmová plátna,negative,42816
první český slasher to jsem prostě musel vidět čepel smrti je laciná amatérská a mnohdy neuvěřitelně stupidní ale v konečném součtu se jedná o neuvěřitelně zábavný snímek nutno sledovat s nadhledem je to typické guilty pleasure je to tak blbé že je to skoro až geniální nejlepší komedie roku ty dialogy ty věty co létají postavám z úst to jsou prostě perly ty vando vypadáš hezky málem jsem se pochcal voní hezky to bylo v reklamě tak tuhle čepici je škoda nesebrat hele ondra mi dal klíče můžeme jít kam budeš chtít hm díky radši půjdu někam sama i bez klíčů tomáš kučera musí mít asi dobré známosti když si s kamarády natočí film a oni mu ho vydají na dvd ne herci hrají jak nejlépe umí a ten nic moc dabing přeci jen dává jejich postavám určité kouzlo do toho se tu objeví i pár známých tváří starostka dana morávková úchylný ředitel miloslav mejzlík vrátný štěpán stávka dýdžejů turek ale stejně si myslím že je kučera do tohohle filmu dostal podobným způsobem jako vladimíra brabce postavy jsou jinak neuvěřitelně hloupé i na slasher ale díky tomu jsou právě tak zábavné ve filmu naleznete všechny atributy slasheru kromě odhalených dívek ty tady uvidíte jen na plakátu z playboye kečupu či malinovky tu proteklo dost zabiják však působí poměrně směšně přesto čepel smrti není jenom hrůza pár nápadů bylo dobrých hudba k filmu seděla a na amatéra to nebyl vyslovený průser no a konec filmu byl pro daný žánr hodně netypický zkrátka jsem se při sledování smál od začátku do konce když nic jiného tak se má člověk u slasheru pobavit a to se u mě kučerovi povedlo kdybych se nestyděl dal bych i třetí hvězdičku d a chci pokračování kde je ondra asi hledá sandru normálně nebo s nožem,negative,229857
regulerní příběh masového vraha podle klasické šablony týrání v dětství rozdvojená osobnost impotence ventilace narušené stránky osobnosti v zabíjení málokterý film s podobnou tématikou je tak povedený je super že prakticky po celou dobu sledujeme vraha a ne nějaké policejní vyšetřování a podobně to by mohlo spadnout na obsazení do hlavní role ale joe spinell je fakt ukázkový dojde také na dvě silné scény jo brokovnice a záchodky a labužnickou roli toma saviniho který se také postaral o hodně dobré a hodně krvavé efekty a končí to celkem šíleně rozhodně bych tenhle film neoznačil jako vyvražďovačku spíš než to čekejte něco ve stylu henry portrait of a serial killer taky mi nezbývá než pochválit plakát je to jeden z nejlepších co jsem viděl,positive,6237
lynchovina každým coulem davidovi stačí málo jen minuty a přece diváka docela vyždímá nejde o žádný příběh jen o tu atmosféru a bezvýchodnost která se dere ze záběrů stojí určitě za shlédnutí zvlášť pokud si chcete udělat o lynchovi obrázek rozhodně bych doporučil začít odtud pro mě ojedinělé dílo umělecky fascinující,positive,6245
mluvit o kmotrovi je jako omílat stále dokola stejnou říkanku stačí snad říct jen to že se stal legendou a každému musí být jasné že tenhle film musí stát za to,positive,1644
opravdu dost nudná nezáživná prý pohádka no nevím zájezd do cizokrajného bulharska dobrý film neudělá nechytil mě ani příběh ani postavy z úcty k hercům té doby,negative,5368
nechci sepisovat spoiler ale rozhodně je hlavní dějová linie luštitelná symbolika prvků již méně nicméně jak sám lynch říká akustické vjemy v podobě hudby nám nevadí v abstraktní formě píseň je od slov někdy velice vzdálená ale u filmu si to vychutnat neumíme cokoliv abstraktního a nepochopitelného odvrhujeme lynch se pouští do atmosférického tance v psychologickém thrilleru plném symbolických vyjádření a parafrází epiky v lyrickém zachycení skláním klobouk na podruhé shlédnuto s odstupem šesti let hodnotím,positive,6255
hermína týrlová by asi žasla i byla potěšená z toho faktu že animovaný film stále žije ušetří se taky za honoráře pro herce o to je film vždy levnější,negative,18184
genialita z rukou stevena spielberga se přenesla na filmové plátno v podobě odzbrojujícího válečného dramatu psát další superlativy by bylo nošením flašek bechera do poslanecké sněmovny a tak jdeme vypsat ty zápory které nám všem tak vadí a to žádné nejsou možná by někomu mohl vadit typický spielbergovský konec který by si mohl dát patentovat já byl spokojen s každou minutou každičkým prohozeným slovem každým výstřelem a každým novým záběrem to hovoří za vše,positive,8653
ultra mega hi tech cool komedie o maturantech hláškování komedie na hlavách snové sekvence a hodně trapnosti pár fórů vydařených technicky uspokojivé hele a proč ještě tady sedíme a dá se snad u tebe doma blít na podlahu,negative,346744
nejen jednoznačně nejoriginálnější film let ale i jeden z nejlepších filmů celé historie kinematografie matrix je dokonalý film který zažil zcela oprávněně obří popularitu stejně jako v případě třeba temného rytíře se nejedná o hype ale skutečnou kvalitu matrix je revoluční nejde mu nic vytknout perfektní režie perfektní scénář skvělé herecké výkony dokonale použitá hudba a navíc matrix nestárne,positive,9499
totalne hodnotenie pre totalny film uzasna road movie o zblizovani dvoch uplne odlisnych bratov egoisticky cruise a autisticky hoffman rozohravaju v rainmanovi velkolepy herecky duet,positive,5954
dalo by se říct nehodnotitelné hodnocení odpad dávám pouze v krajním případě kdy se s odporem musím odvrátit nebo okamžitě přepnout na jiný program v tv vzpomínám si že to byl děs ale tuším jsem to dokoukala do konce,negative,7050
howard zničil všechny letošní blockbustery a udělal z nich školáky ne li před školáky naprosto famózní a nedostižný zážitek postavil příběh na dvou naprosto odlišných jezdcích dvou odlišných životech způsobech jak závodění a vše okolo toho brát a na tom co je jednotlivec ochoten obětovat pro svůj sen jak daleko je ochoten zajít od úvodního zaburácení motoru f jsem věděl že to bude vyjimečný kino zážitek a byl zimmera už znám sice od filmu andělé a démoni nazpaměť ale žeru mu to i s navijákem mrazení v zádech jsem u filmu hodně dlouho neměl při druhé návštěvě kina jsem se utvrdil v tom že je to prozatím zážitek č v roce prostě šupa sex breakfast of champions,positive,301401
pro polonisty povinnost pro ostatni prijemna barevna podivana na jeden zahranicni vyjezd do spratelene zeme uz to ale neni druzba delniku ci rolniku tabora miru ale takovy podivny burzoj vylet ktery navic zavani mimomanzelskou avantyrou filmove pouceni tak zcela chybi a film diky tomu plave na vode sice jen chvili nez rybarska barka zastavi a pepik bek je stastnej jak kolumbus pak se to ale vsechno rozuzli a von musi balit kufry zpatky do prahy v drobne roli tanecnika se mihne i jisty roman polanski,negative,6264
víte proč dávám jednu hvězdu protože jsem se smál až do konce no jo ale tento film přece není komedie,negative,88070
radoby horor beckove ale spise ceckove rady a to pocinaje scenarem pres rezii herce az po efekty asi tri sceny jsou na lodi celkem uchazejici a za to davam pavoucich,negative,49214
vyhypované až hrůza nehodlám tu opruzovat sáhodlouhým elaborátem a destilovat mnohokrát již řečené jen stručně načrtnu proč jsem u dark knighta nezažíval orgasmické stavy a neskočil oběma nohama do víru všudypřítomné nekritické davové hysterie těšil jsem se moc jsem se těšil ale v kině jsem se musel rozpačitě ptát kde je ta genialita ta dokonalost u většiny filmu jsem zažíval pocity které jsem měl po čase u třetího bournea promakaná podívaná uhánějící k cíli jako splašený vlak u batmana je základem pro rytmizaci těkavá energická melodie kde jsem ji už slyšel avšak pronikavějších emocí prostá nevyužitý milostný trojúhelník a postava rachel dobře zahraná leč tíhnoucí k podivné sympatii k pomalovanému pošukovi wayne batman přichází na buben akční pasáže vesměs pouze nadstandardní ze sedadel nezvedající bez momentu jenž by si chtěl divák dopřávat stále dokola neodpustím si srovnání s loňskými popcornovějšímitransformery které obsahovaly těchto euforických chvilek hned několik a nakonec je tu ta místy zvláštní poslední půlhodina trajekty sonar jež jakoby podvratně uřezávala větev pod nastaveným depresivním potažmo realistickým stylem netvrdím tu nic objevného stačí si přečíst diskuzi zkrátka jsem se v kině podivoval jakýže humbuk tenhle sic kvalitní ale filmovou historii nikterak nepřepisující akční thriller s jedním skvostným záporákem způsobil,positive,223734
